emotion,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
neutral,-682.1545,42.45052,-17.928791,16.734243,-12.533393,-11.295298,-13.809411,-5.463478,0.25919044,-2.9206176,-3.621263,-4.6985464,-4.1676397,0.41996145,0.36032492,0.43440315,0.46424812,0.49966484,0.5322118,0.49138057,0.45339856,0.44331148,0.42708337,0.51766413,0.49573946
neutral,-691.38214,42.983837,-11.588965,10.904542,-7.803283,-11.645373,-13.564946,-7.7744036,-0.69849527,-4.9505577,-3.6157608,-2.946193,-6.1668587,0.4756953,0.3779565,0.39238116,0.4373113,0.4904451,0.45422965,0.47195348,0.46869716,0.46622697,0.5054963,0.44877386,0.49595946
neutral,-698.0871,44.5876,-15.990692,11.151659,-9.6734295,-12.849934,-15.060368,-8.327351,-1.7320963,-7.204502,-5.0050893,-4.746209,-5.6595855,0.4978848,0.3742529,0.3310505,0.42931926,0.42719916,0.46374708,0.46374157,0.44213367,0.46258634,0.43940416,0.53499,0.50621974
calm,-717.62085,41.714264,-5.380075,12.928673,-3.7990966,-15.677535,-16.398624,-2.39725,-3.3349392,-4.0918503,-9.60983,-3.9473975,-3.8892205,0.38939622,0.3381557,0.3309972,0.32947525,0.39384115,0.49625617,0.5650493,0.6092032,0.5416401,0.47557577,0.5774676,0.51007664
calm,-712.0949,48.510178,-9.030866,13.534326,-2.4253597,-15.575909,-20.359571,-3.1090767,-0.5157057,-4.67197,-10.192438,-3.3722348,-3.5131226,0.34102318,0.29258847,0.3098654,0.2713058,0.291708,0.38344437,0.44586974,0.54136837,0.5238019,0.46725857,0.5531058,0.4745408
calm,-688.2235,58.223,-8.267817,8.359203,-1.9129163,-15.288422,-20.918488,-4.3084116,2.0482516,-3.330435,-8.922207,-2.4225755,-5.9789133,0.2686295,0.31899145,0.2564054,0.26490048,0.35797596,0.40724117,0.50890064,0.4551788,0.5197603,0.55989236,0.48229977,0.30174682
calm,-668.7927,55.584644,-13.55514,7.0856256,-3.9830017,-20.95048,-21.329865,-1.3895097,0.5214083,-8.511779,-6.594418,-1.7402836,-8.9281025,0.37611222,0.25320363,0.21450618,0.19655783,0.2810115,0.3428962,0.3550054,0.36481792,0.38758805,0.41312394,0.59668106,0.5557237
calm,-688.1313,45.46295,-11.293562,16.296425,-7.134106,-14.828129,-16.990967,-0.74401796,-2.8046935,-3.842228,-5.5155125,-4.684018,-3.647746,0.5018365,0.4326622,0.34186113,0.30301332,0.32432124,0.445041,0.57080966,0.5235686,0.4853949,0.4684232,0.4783795,0.44232103
calm,-698.0237,46.172165,-8.234144,11.681766,-7.6363087,-12.669243,-16.851633,-0.5612302,-2.3530931,-3.822972,-9.0805235,-2.8255005,-2.8087885,0.36089352,0.27363038,0.27337542,0.3457014,0.45643395,0.5427622,0.48921978,0.45868245,0.45446524,0.46121332,0.52341646,0.46166262
calm,-698.0421,51.881004,-4.4925985,2.3924475,-5.6154895,-15.795091,-22.685919,-7.128135,-2.6598916,-7.896928,-10.227677,-6.500164,-7.9217486,0.28080937,0.24300191,0.24612929,0.26608062,0.34961632,0.438505,0.43141386,0.47551835,0.47196496,0.5145675,0.5902236,0.37475058
calm,-720.6929,57.271523,-5.593809,4.045383,-5.2804627,-11.09529,-16.654394,-5.8320527,-2.5123858,-0.22300446,-10.4135275,-4.930132,-2.5684004,0.28765982,0.30956405,0.2525905,0.2926103,0.41038033,0.5497251,0.53722036,0.47892913,0.47958827,0.5314728,0.43555638,0.28842944
happy,-597.3833,45.08329,-39.32348,23.857508,-18.65952,-22.754873,-17.677221,-7.5579786,0.375372,-13.309181,-5.502467,-2.022516,-5.3021817,0.3868981,0.27852365,0.30205834,0.25942233,0.31676462,0.40014106,0.3205634,0.24507643,0.34191626,0.48075113,0.52122724,0.36369696
happy,-558.48926,24.931477,-48.977272,15.418267,-21.005724,-22.12149,-18.374752,-15.699873,4.037265,-15.0675955,-6.0433593,-5.5402718,-10.056982,0.39746714,0.31016815,0.27383575,0.34409443,0.35269722,0.37189427,0.43201676,0.42527726,0.4504068,0.46859363,0.4837832,0.42941865
happy,-630.8022,31.956097,-31.880068,11.836698,-18.18672,-16.495396,-20.18819,-10.675344,0.11694556,-13.362467,-4.976549,-4.625815,-10.755238,0.5575366,0.43078828,0.37416,0.4340379,0.4335141,0.43470222,0.4121808,0.43940353,0.48702943,0.48924533,0.4482417,0.46554723
happy,-602.2009,31.456846,-30.673267,14.305809,-15.264306,-16.564045,-16.296555,-12.593367,3.2003508,-10.144606,-5.51995,-2.3501155,-8.776893,0.5093282,0.43916133,0.3649477,0.38940978,0.41569582,0.4040957,0.34362644,0.35048968,0.4351885,0.46198505,0.570223,0.50342506
happy,-416.28003,0.52387255,-51.258976,0.40139323,-12.324099,-28.946882,-16.546516,-16.611206,5.796569,4.2105656,13.865549,20.997953,0.08143244,0.24461746,0.2875176,0.3319989,0.3812852,0.3338524,0.36388066,0.29680422,0.28380737,0.38825634,0.4697043,0.4818337,0.3104381
happy,-445.16818,-0.6954903,-48.20395,-1.3083127,-16.077564,-22.547771,-14.904644,-18.855207,-1.978221,-8.471563,2.619513,19.05047,12.454852,0.43371025,0.46388927,0.40399027,0.29795247,0.26460084,0.30944294,0.3231171,0.40135533,0.5252082,0.5430733,0.5599302,0.4322197
happy,-443.48187,-2.7128978,-51.034355,0.9983526,-20.869871,-24.198542,-17.984724,-16.285,0.29408845,-8.62725,5.273811,19.845417,16.557547,0.42885727,0.33942038,0.32788864,0.2984636,0.30968168,0.2917318,0.31060576,0.35236266,0.37096968,0.5226224,0.53053755,0.42741808
happy,-423.2666,8.30919,-48.228302,4.178128,-18.49539,-26.73256,-15.7451,-13.578415,1.2253326,-9.459166,3.7119217,17.809105,15.830141,0.44172394,0.39890763,0.38654175,0.3258748,0.24108544,0.25618023,0.27640983,0.31772313,0.37930435,0.41838932,0.5235035,0.470663
sad,-737.5176,47.21126,-2.7299144,13.839439,-2.8216596,-8.121937,-14.647423,-3.515419,-2.0929315,-0.20424877,-6.205541,-0.889108,-6.31799,0.46756154,0.41061792,0.37183326,0.46876293,0.48720548,0.4299473,0.4186626,0.43602243,0.5705128,0.705211,0.6276337,0.44090348
sad,-713.55334,48.022293,-10.814935,20.088757,-7.3686566,-12.082656,-16.668924,-3.1986775,-1.4096953,-5.365343,-7.8851194,0.67036986,-5.871758,0.4946705,0.33135918,0.33508837,0.37343004,0.2901258,0.26381013,0.27260846,0.34194234,0.4876213,0.5392028,0.5591397,0.47572312
sad,-699.93884,44.65175,-8.433618,3.100307,-8.445564,-12.916184,-16.845236,-10.0447445,-3.1594684,-6.6656356,-4.613784,-5.590557,-8.237592,0.51242965,0.40081298,0.33412805,0.41972134,0.43325084,0.41138637,0.36975655,0.4206075,0.54106337,0.5803299,0.5671193,0.5312078
sad,-731.186,49.58357,-7.0622478,5.694205,-5.0093274,-13.245,-15.883094,-7.7595654,-1.9816812,-5.3311834,-5.0107822,-3.8056335,-7.0247855,0.39700028,0.34910044,0.34740993,0.43873528,0.4211618,0.40685382,0.47221467,0.449178,0.6270508,0.6344193,0.6010576,0.5123503
sad,-499.4474,4.65606,-37.92926,12.738629,-18.372906,-11.557201,-8.938998,-14.308175,6.802024,-10.179056,2.4609032,6.991937,4.714147,0.38198546,0.38162744,0.37476686,0.41344407,0.40478182,0.3456378,0.366572,0.43439093,0.6133973,0.66741043,0.4947701,0.43591762
sad,-684.65906,29.696213,-17.168295,7.6956253,-16.42749,-12.535908,-15.950051,-10.34421,4.5663705,-4.585552,-2.3097627,2.7556636,0.5120296,0.41755798,0.37267104,0.3958703,0.35706353,0.3896776,0.40218887,0.4645477,0.527584,0.6216907,0.62382025,0.56775033,0.4887054
sad,-506.01062,23.134636,-24.256252,1.3087449,-19.724854,-11.608074,-13.883394,-11.578567,-0.27165562,-13.679788,-7.795265,4.9422274,6.4866333,0.39575016,0.32771426,0.31406215,0.3982887,0.40900832,0.43071514,0.4492437,0.47255304,0.55196357,0.5993068,0.6355541,0.5327057
sad,-551.5079,16.115887,-33.704037,8.939493,-23.05798,-23.517277,-19.233366,-19.147882,8.32583,-15.355115,-3.460869,-1.739183,-7.888704,0.2622559,0.28114766,0.37778035,0.37852627,0.43319935,0.3721863,0.42935255,0.4669951,0.43167746,0.48282328,0.48665667,0.41466194
angry,-610.0774,31.069881,-17.724298,9.7978325,-13.134756,-10.22478,-13.226714,-7.506453,-1.6815505,-6.608703,-5.5165744,-2.8613243,-8.673734,0.49171343,0.38079476,0.312404,0.41493902,0.48655078,0.51246536,0.46640277,0.41924682,0.4485204,0.5145968,0.5365086,0.52824646
angry,-597.00104,44.65465,-7.468818,15.615364,-11.611397,-8.323431,-12.192337,-8.23763,0.3086929,-2.2239137,-3.3213644,-2.9156816,-3.7547736,0.42307773,0.42022997,0.42804968,0.40408722,0.451696,0.55308473,0.5716764,0.46256998,0.437004,0.48421925,0.5859804,0.5545941
angry,-565.3656,32.358273,-22.404106,5.381839,-20.840689,-14.182734,-15.806363,-12.443655,-0.06589676,-6.5873384,-5.781312,-6.1504993,-6.08477,0.3686922,0.32510427,0.32284498,0.38553607,0.3997283,0.4594586,0.44334707,0.41353264,0.4529896,0.47538072,0.4659064,0.4509616
angry,-534.6688,26.09658,-15.900754,3.4285183,-15.78377,-12.815816,-10.745908,-12.200352,-1.0559704,-5.3835278,-5.511965,-4.9265676,-4.7595363,0.5253094,0.42147377,0.41140577,0.40977493,0.38714418,0.44231725,0.4782529,0.40446076,0.4447497,0.49667466,0.4855798,0.5094748
angry,-336.97122,13.000469,-46.030613,-4.8895717,-23.955256,-13.712485,-13.202068,-12.428265,2.61738,0.6563562,9.698671,12.529141,3.3341942,0.36742648,0.34422806,0.47740772,0.4861862,0.40649635,0.45096365,0.46285146,0.38403127,0.40984568,0.4212605,0.40275702,0.37975177
angry,-347.08514,11.069328,-43.032684,-2.4728088,-22.553991,-13.417748,-12.1585245,-10.457848,-1.1997324,0.49559182,8.164956,12.598856,4.4991426,0.47211352,0.4153626,0.41985926,0.45733282,0.36412576,0.3784549,0.39594463,0.3976796,0.36633265,0.37938395,0.41647357,0.38187745
angry,-358.94974,14.236513,-39.32769,-6.294675,-24.534136,-14.129556,-11.325016,-15.104382,0.47244385,-8.91378,-2.8442476,3.5023053,6.524588,0.37247702,0.31684414,0.35629246,0.28536856,0.31579596,0.41159382,0.41973928,0.325973,0.40019193,0.4822475,0.5204666,0.447296
angry,-368.82602,11.6907,-38.81387,-1.5940584,-23.56113,-9.648089,-12.033606,-15.944119,-1.6633104,-9.383702,-1.9348629,11.12353,15.575279,0.48662442,0.31862453,0.23040828,0.2332367,0.2851126,0.34021845,0.3572938,0.4120897,0.43396786,0.41312897,0.48227295,0.5572084
fearful,-666.8706,41.94493,-15.306551,9.163271,-6.3238063,-10.119183,-12.94647,-5.593352,-0.08138207,-6.230299,-6.7030497,-3.405275,-4.7989807,0.55786115,0.461398,0.49181068,0.45025355,0.3879568,0.39900473,0.37640092,0.42596665,0.48363635,0.5270166,0.65244293,0.54226345
fearful,-638.6802,41.24861,-25.287102,18.546234,-9.944338,-9.996887,-17.918789,-7.8950686,4.3263874,-7.7320533,-9.793364,3.1628828,-5.419698,0.40580657,0.3549132,0.36466935,0.36073682,0.3529098,0.38504884,0.3768412,0.4659632,0.5687159,0.64516515,0.6656182,0.49867848
fearful,-638.39795,43.187893,-22.397951,6.1388373,-15.0368805,-18.502014,-21.030272,-13.444998,0.094116144,-11.33261,-8.025358,-6.103254,-5.3723974,0.46078214,0.46821278,0.46863106,0.41709477,0.30341724,0.24875149,0.27086172,0.34949175,0.5023206,0.49822372,0.5184906,0.4787214
fearful,-641.7875,39.040077,-13.83482,10.3283,-6.848412,-14.707807,-15.058317,-7.091832,-0.42592686,-7.696605,-8.249406,-5.3340044,-8.302164,0.5537249,0.53557277,0.41955063,0.37736768,0.3757064,0.38032708,0.3809745,0.44237167,0.520314,0.55786437,0.6099209,0.501974
fearful,-360.31006,-6.2908034,-53.29455,-10.090011,-20.170242,-26.415865,-19.647314,-7.771202,13.552511,12.079322,11.965039,16.08979,-11.831021,0.28390783,0.15538743,0.16710708,0.2469436,0.32568842,0.47381207,0.31534895,0.19037777,0.21067066,0.29862922,0.4528915,0.4551353
fearful,-365.18094,-7.732907,-50.127323,-10.087609,-24.598238,-25.04744,-11.454421,-4.2749395,16.303915,17.729435,2.6264162,3.7904599,-13.802076,0.16859826,0.12691958,0.15156387,0.21356925,0.34056315,0.4799852,0.4625017,0.40143374,0.34283504,0.3835328,0.43165442,0.27213144
fearful,-381.90613,-2.513022,-46.7625,-8.641992,-22.594217,-28.762384,-17.110043,-12.919188,9.475897,4.940545,5.341321,16.6451,-3.0661573,0.15345019,0.22374792,0.22886983,0.291176,0.43087003,0.39649093,0.2734355,0.23590657,0.3120584,0.4890143,0.5634953,0.30794492
fearful,-323.50592,-0.31583986,-52.047462,-16.263054,-18.216726,-24.77483,-6.9326363,-0.4460882,21.399422,11.334332,-5.1763496,7.210077,-11.614908,0.16806275,0.14106904,0.10578844,0.08828793,0.15896505,0.35348317,0.48431286,0.37807623,0.2751226,0.33704764,0.58850706,0.42353722
disgust,-670.97675,50.638744,-8.955785,4.9787803,-11.465687,-11.912759,-19.363604,-6.246576,-6.418578,-3.1333127,-8.538695,-6.6920133,-6.897024,0.339417,0.37519816,0.3479709,0.36160278,0.3667412,0.45497584,0.45849884,0.4111665,0.46054798,0.5717144,0.5599133,0.35034165
disgust,-702.7619,38.5448,-2.158511,9.485127,-6.5295563,-6.28864,-14.6257925,-3.241305,0.403533,-4.6267157,-4.388931,-1.8737174,-3.541107,0.4122298,0.36538243,0.33523062,0.37586933,0.43782288,0.47173405,0.42002118,0.45175985,0.56940037,0.5759995,0.6269824,0.4972188
disgust,-750.81177,41.6739,3.600249,-4.791043,-1.8217022,-11.521811,-16.310976,-3.333088,-4.557283,-4.4399915,-4.293996,-5.068521,-5.183761,0.48534706,0.4479062,0.44656318,0.44564605,0.47215614,0.49514636,0.52355206,0.51782453,0.54378694,0.5796833,0.5342906,0.4512284
disgust,-718.62384,40.424976,-4.5941687,-0.5375283,-4.19363,-14.479557,-18.712791,-2.4420342,-6.231502,-8.704321,-3.873515,-4.5112743,-6.1937866,0.31978932,0.2802143,0.29667994,0.37366372,0.33302456,0.3220245,0.35983697,0.38299766,0.5301783,0.49859852,0.4926008,0.40793192
disgust,-550.1183,20.665283,-18.41866,2.145128,-21.183619,-16.53598,-10.82551,-9.588829,-3.5808032,-6.7800684,-9.28554,-7.3811054,-2.8064554,0.28037208,0.26818493,0.2615725,0.3795016,0.38737166,0.40888622,0.47809464,0.5415197,0.5225877,0.46015108,0.40552947,0.31034496
disgust,-647.7482,31.115011,-22.411175,0.19655783,-19.202562,-14.154553,-13.126669,-7.279887,-3.6909268,-6.1086426,-3.804674,-8.489641,-2.3628032,0.5094976,0.4073605,0.34997588,0.46249053,0.4255941,0.44758958,0.43391436,0.4185793,0.38453537,0.40909904,0.43676984,0.44256008
disgust,-587.9959,40.669094,-16.886347,2.5670762,-11.008973,-18.647585,-12.164115,-4.972381,-3.7823372,-9.921412,-2.1429763,-7.380388,-5.817123,0.4861021,0.4533181,0.51967543,0.5293878,0.47005424,0.45642427,0.4129874,0.44982916,0.4969507,0.5085686,0.5085278,0.49032152
disgust,-639.4802,46.974274,-0.15359274,2.7828932,-5.7313957,-8.6289,-5.1675158,-0.55211705,0.83379364,2.2095575,3.3283544,1.2562717,0.75414693,0.6008179,0.58193034,0.5330682,0.45692846,0.4266537,0.41072643,0.3822005,0.36220694,0.4271836,0.45706102,0.5064051,0.47232366
surprised,-722.8953,49.22898,-13.448707,5.826886,-8.358594,-8.949431,-13.479173,-5.4337482,-1.9125959,-5.439801,-5.197445,-5.3258405,-6.844735,0.5254362,0.47073713,0.4835114,0.63522434,0.5933372,0.5806605,0.48581272,0.45765513,0.46905166,0.52266127,0.56938124,0.5239366
surprised,-703.515,44.395767,-17.395014,3.9413104,-11.551369,-10.429642,-16.529474,-9.172838,-2.193886,-9.892724,-4.513338,-7.0016856,-8.059264,0.41527835,0.43355694,0.37114894,0.40327397,0.48930275,0.47458404,0.4294665,0.40562043,0.40563,0.47531468,0.49392888,0.44448382
surprised,-681.991,42.93683,-14.301572,-0.011154661,-11.077452,-14.188437,-16.69692,-7.410584,-1.1510471,-9.289213,-4.427337,-8.24406,-9.002917,0.45413578,0.39713612,0.37614897,0.46867508,0.5320252,0.5682287,0.47979566,0.42448694,0.42766178,0.47721803,0.48262107,0.5018179
surprised,-671.51996,53.944973,-9.681012,9.573252,-9.125306,-16.615292,-17.530453,-3.6081746,1.2832403,-7.281553,-4.9127393,-2.0331752,-6.6122413,0.37052748,0.32946634,0.38018093,0.4707152,0.523802,0.41799942,0.3863483,0.3907171,0.38303176,0.5032058,0.51390135,0.4762789
surprised,-670.6673,51.322803,-17.035229,13.573387,-14.506183,-14.993324,-17.564316,-1.8872708,-1.65829,-9.1814375,-6.771571,-6.446438,-10.955736,0.5229612,0.39937723,0.39195976,0.5026618,0.5744729,0.5630648,0.4202593,0.39173362,0.39871094,0.4729621,0.5510392,0.5376389
surprised,-567.5906,25.890543,-31.990059,-2.76196,-19.529243,-13.65257,-16.719131,-11.707374,-0.76108027,-7.8812118,-5.232983,-3.1968255,-4.6154723,0.47302836,0.37532264,0.3331502,0.41048747,0.529709,0.568855,0.56524056,0.5713849,0.56264484,0.5910409,0.5859015,0.51404357
surprised,-577.21265,25.950563,-27.328434,3.6282907,-15.8937235,-16.027987,-20.145128,-9.9103155,-0.49693677,-11.156508,-4.526086,-3.2989922,-4.4611964,0.3920725,0.34804252,0.35623363,0.43299735,0.42299315,0.4880734,0.5289179,0.5233439,0.5326208,0.5298828,0.48708895,0.43220246
surprised,-573.944,30.749783,-29.193176,-2.2455997,-14.794096,-15.38967,-19.003773,-12.77946,2.201144,-10.639243,-9.844784,-2.8149931,-4.4239416,0.3006381,0.27112696,0.3032462,0.37556568,0.43694493,0.4358022,0.43036732,0.54155195,0.6191836,0.60975796,0.53827035,0.40482938
neutral,-636.9541,67.286476,3.642198,21.613916,0.63437957,-3.961286,-12.359486,1.0399613,-4.3610115,-4.150079,-1.5514401,2.4010797,-7.5163083,0.42140105,0.41991806,0.38105732,0.4554626,0.6128426,0.5113925,0.43448833,0.4335754,0.45171818,0.5251306,0.5583272,0.4911433
neutral,-633.7257,70.26573,5.044977,22.82664,1.117751,-3.5741675,-12.7001,2.0703015,-2.310531,-3.1895077,1.7872478,3.9124596,-6.86061,0.46352696,0.47035247,0.4060901,0.43353102,0.51747346,0.5720345,0.48252395,0.45086178,0.41531283,0.46907756,0.6247608,0.5415105
neutral,-640.16895,63.253906,3.103689,16.200657,3.2765224,-6.2699347,-16.204248,-3.5892825,-5.761513,-6.4823475,-3.7727454,0.48029834,-9.17603,0.5269882,0.49965328,0.40691853,0.44441807,0.4661259,0.5098934,0.53174573,0.47114837,0.4868969,0.5251419,0.58340174,0.5126168
neutral,-635.67444,69.79143,9.546549,18.648058,1.2673198,-3.3640609,-13.338554,3.9683423,-5.663774,-2.6929617,1.0590836,1.6683793,-5.103737,0.51524204,0.537658,0.41683105,0.3963547,0.513867,0.55694634,0.4903079,0.47162658,0.52945465,0.50665694,0.5074064,0.45743257
calm,-677.33234,74.07463,1.8435494,19.371334,4.9126916,-4.161099,-9.631204,1.102188,-1.2135638,-3.8173656,2.8628125,1.87628,-5.095312,0.4942438,0.4805663,0.42310208,0.42313933,0.5499435,0.4851372,0.48614922,0.53649867,0.52153486,0.48305476,0.45434824,0.46402523
calm,-690.5261,77.1512,-3.3376083,18.001385,2.8592668,-3.5348492,-11.289218,0.9345978,-1.8440043,-3.9337943,0.7608693,2.9609973,-6.771833,0.52830696,0.46736342,0.40882045,0.4445492,0.55795175,0.6070756,0.6059736,0.6405333,0.5381369,0.5353064,0.5031515,0.52667004
calm,-671.4158,80.86929,9.807168,23.24301,12.490922,5.3318744,-8.478578,2.8108153,1.5348706,1.520556,1.9891758,8.459321,-3.3747077,0.5474304,0.5225342,0.4521969,0.46915665,0.4969938,0.5518741,0.5327308,0.55966616,0.46289885,0.46740112,0.61251414,0.6233231
calm,-670.95166,74.90943,-2.1326787,18.665783,5.4156957,-0.3712222,-13.475189,-2.9162638,-1.3570449,-5.3647723,-0.25737906,3.49676,-8.084199,0.56156456,0.46213874,0.44940716,0.5103571,0.54898405,0.50550646,0.54620236,0.5818952,0.5497324,0.54761034,0.5827498,0.6203663
calm,-616.25916,60.59034,0.1405023,30.0312,4.76546,-9.629581,-17.255596,7.4396815,-4.193316,1.5939907,-0.14413586,3.5563972,-5.9304748,0.5366635,0.46074584,0.3731851,0.41281825,0.5260821,0.5177975,0.5240671,0.46732256,0.44539174,0.5099027,0.6472528,0.5657171
calm,-637.3669,59.72925,0.42406774,23.457516,-1.8037723,-1.6728662,-20.676743,-4.131198,-3.7083845,-4.548346,-2.6537843,3.035181,-9.63539,0.4513241,0.47559312,0.35056,0.37277156,0.47235662,0.42919973,0.31272757,0.39804575,0.53179204,0.5856211,0.5898513,0.46378425
calm,-628.3991,66.02284,5.8059855,22.147825,3.3786545,-4.3845925,-15.624056,-3.013629,-5.7505765,-2.6349869,-4.4424057,2.270653,-8.376504,0.3855878,0.47619104,0.37701,0.34513125,0.4906982,0.5828764,0.45234278,0.3372941,0.3876824,0.49711847,0.43335178,0.37704974
calm,-651.6446,83.725006,0.46408388,22.570475,1.103163,-5.608474,-18.081558,0.98531383,-0.57603014,0.27327457,-1.413234,7.1980643,-4.223545,0.35201845,0.4351249,0.3154598,0.32517603,0.37473115,0.47605658,0.57947266,0.5623882,0.489636,0.5255852,0.5453119,0.36278883
happy,-634.8542,65.53651,-4.214984,26.637033,3.9778776,1.1281034,-10.429429,0.16984378,3.5949066,-0.2647928,2.1888347,5.9292955,-7.6711564,0.5088642,0.44521436,0.3682747,0.44669467,0.55050206,0.5742456,0.5810451,0.58539736,0.53240496,0.5348854,0.5628258,0.46637505
happy,-621.67316,70.085205,-8.034496,20.453869,-2.13282,-6.934368,-13.024267,-0.1474061,-0.94345456,-5.0289392,1.2817014,2.7861485,-5.151622,0.54584754,0.5881047,0.5155083,0.4767093,0.552189,0.53094256,0.3973973,0.36914438,0.4465991,0.5099137,0.44719434,0.41771048
happy,-596.6623,63.488613,-9.16237,18.1676,0.28630996,-6.3494635,-16.36079,-2.3330576,0.18898912,-6.404356,0.36462116,4.582266,-8.396737,0.5723672,0.5743887,0.36171865,0.40184477,0.46770772,0.55974954,0.5614238,0.44286618,0.38988006,0.4635481,0.4387848,0.3615486
happy,-596.6623,63.488613,-9.16237,18.1676,0.28630996,-6.3494635,-16.36079,-2.3330576,0.18898912,-6.404356,0.36462116,4.582266,-8.396737,0.5723672,0.5743887,0.36171865,0.40184477,0.46770772,0.55974954,0.5614238,0.44286618,0.38988006,0.4635481,0.4387848,0.3615486
happy,-464.66904,57.7554,-16.046227,14.562335,-5.3234468,-17.723307,-12.189497,-10.834077,-2.4044507,-2.4272501,-1.9245539,7.4591937,-5.7638216,0.5251346,0.52958655,0.4404267,0.45381418,0.38953695,0.38173395,0.38784027,0.37152696,0.4491333,0.49591216,0.4916005,0.488656
happy,-420.52386,40.443184,-12.443958,16.776459,-7.418899,-16.708519,-12.299351,-6.427815,-4.5509396,-3.9557588,-3.890758,2.2323034,-6.9682646,0.5279564,0.5132619,0.42273915,0.4108777,0.4406435,0.38979775,0.38496685,0.43585357,0.53922117,0.58215,0.5419776,0.53441
happy,-475.39175,55.72432,-22.847284,17.438528,-9.622102,-17.202839,-12.498578,-13.817027,-0.7070007,-7.109189,-4.358974,2.9571562,-8.19065,0.48199585,0.503594,0.43884853,0.4558009,0.39127228,0.3050001,0.31965995,0.38127923,0.50448257,0.53817374,0.50315714,0.4474255
happy,-438.91153,43.481647,-15.064791,11.888184,0.20588836,-19.578678,-10.940108,-5.569531,-4.2788363,-1.5362306,-5.5165887,5.083074,-7.2451878,0.60933363,0.6835321,0.48022217,0.3579566,0.33339158,0.36997452,0.39109486,0.34859648,0.39581525,0.43068495,0.48282167,0.5155814
